Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,adhesion_kpa,round,family
0.1245726513737559,0.6201755264247695,0.0921295619726014,0.0759614460359327,0.0871608141929403,0.0,123.99150743099788,round_0,BA
0.1409418721490117,0.591213469724186,0.0762251806086836,0.0958509438702326,0.0957685336478861,0.0,146.63835810332623,round_0,BA
0.4579286235543928,0.3797911322864173,0.0813566859234398,0.0809235582357499,0.0,0.0,53.61641896673744,round_0,HEA
0.5233049315668445,0.2217109456513731,0.0865787290473833,0.168405393734399,0.0,0.0,41.84005661712668,round_0,HEA
0.4035182343333867,0.3139614171072307,0.087384615993011,0.1951357325663714,0.0,0.0,56.61712668082095,round_0,HEA
0.5754787353907006,0.184678411389549,0.0852460674436037,0.1545967857761466,0.0,0.0,28.931351733899504,round_0,HEA
0.5044751788031535,0.2281446122057628,0.0830407936311279,0.1843394153599557,0.0,0.0,34.47983014861996,round_0,HEA
0.4300821605833393,0.4001397606227585,0.0,0.1697780787939022,0.0,0.0,67.94055201698514,round_0,HEA
0.3807630807099782,0.4053047162321366,0.2139322030578851,0.0,0.0,0.0,13.81457891012031,round_0,BA
0.5298512804675678,0.2890317924994711,0.0875998295568531,0.0935170974761081,0.0,0.0,33.57395612172682,round_0,HEA
0.5726949622942966,0.1859485796070933,0.1514316782017152,0.0899247798968947,0.0,0.0,88.88888888888889,round_0,HEA
0.2267571188222451,0.4504857591581371,0.2276880281918322,0.0,0.0950690938277854,0.0,51.068648266100496,round_0,BA
0.4505051665122059,0.3916595603371927,0.0869185273416835,0.0709167458089178,0.0,0.0,69.80891719745223,round_0,HEA
0.4167950002957578,0.3918519660933922,0.0901227515266306,0.1012302820842191,0.0,0.0,64.3170559094126,round_0,HEA
0.5569704150956345,0.2129951231361723,0.1506807539983747,0.0793537077698184,0.0,0.0,52.08775654635527,round_0,HEA
0.3437046228426227,0.4849985665669715,0.082943045489673,0.0883537651007328,0.0,0.0,19.1932059447983,round_0,BA
0.2428511021683609,0.5040798563280073,0.1867993563645744,0.0,0.0662696851390573,0.0,7.19037508846426,round_0,BA
0.3742481335670098,0.1988845785427616,0.4268672878902285,0.0,0.0,0.0,9.171974522292992,round_0,CBEA
0.5183817041192231,0.2109833677872132,0.1944658980206439,0.0761690300729196,0.0,0.0,95.6829440905874,round_0,HEA
0.4098362030923597,0.3276476957053602,0.1795187837810907,0.0829973174211893,0.0,0.0,90.3043170559094,round_0,HEA
0.5096517710549328,0.2183549901962564,0.1889841398574267,0.0830090988913839,0.0,0.0,87.19037508846426,round_0,HEA
0.5589341747767282,0.2817354392186882,0.0808711174785717,0.0784592685260116,0.0,0.0,41.50035385704175,round_0,HEA
0.4571355312045974,0.2792017193364733,0.1812631622282353,0.0823995872306938,0.0,0.0,87.75654635527248,round_0,HEA
0.4477508507251353,0.4006142559332463,0.1516348933416183,0.0,0.0,0.0,8.492569002123142,round_0,HEA
0.4966725444662729,0.0791837467103281,0.2574839714789997,0.1666597373443991,0.0,0.0,8.152866242038217,round_0,HEA
0.490490386326985,0.09949844710503,0.2285984783675715,0.1814126882004132,0.0,0.0,10.70063694267516,round_0,HEA
0.4444433647189736,0.3930320061696908,0.0789246062816794,0.0836000228296561,0.0,0.0,37.65038924274593,round_0,HEA
0.3933582226553189,0.4362951525852957,0.0918988371087606,0.0784477876506247,0.0,0.0,48.35102618542109,round_0,BA
0.4417529062274012,0.1881052311546764,0.0,0.0,0.3701418626179222,0.0,3.340410474168436,round_0,HEA
0.4735851964759844,0.3706960444829867,0.0,0.1557187590410289,0.0,0.0,49.9929228591649,round_0,HEA
0.513202781935495,0.2206230410083316,0.0868602770529187,0.1793139000032546,0.0,0.0,21.06157112526539,round_0,HEA
0.2258718451663616,0.4958855976162014,0.2071626348457056,0.0710799223717313,0.0,0.0,72.80962491153574,round_0,BA
0.2066794121327825,0.5171093498812204,0.1968444839443768,0.0793667540416202,0.0,0.0,87.53007784854918,round_0,BA
0.5532939832112999,0.2010933440278955,0.1724831935411165,0.0731294792196882,0.0,0.0,104.74168435951876,round_0,HEA
0.2240167888730342,0.5067747226184462,0.2022877800673352,0.0669207084411841,0.0,0.0,73.60226468506723,round_0,BA
0.2413982495267024,0.4912548842322395,0.1801368302525322,0.0872100359885259,0.0,0.0,88.88888888888889,round_0,BA
0.2914859983924214,0.3870320491126331,0.0,0.0453580621512788,0.2761238903436666,0.0,42.1797593772116,round_0,BA
0.2691347579815879,0.0,0.0,0.3599359944079682,0.3709292476104439,0.0,1.7551309271054494,round_0,PEA
0.1685187757696406,0.5414032568127677,0.0565583568164023,0.1504031681454657,0.0831164424557235,0.0,91.66312809624912,round_0,BA
